frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,field_x,field_y,timestamp_sec
260,3,1283,640,1333,785,1308,785,1121.6661376953125,440.5234680175781,8.666666666666666
260,4,998,633,1087,768,1042,768,827.6029052734375,338.91705322265625,8.666666666666666
261,1,644,619,712,802,678,802,429.2069091796875,504.9774169921875,8.7
261,2,622,611,683,736,652,736,358.1422424316406,134.80813598632812,8.7
261,3,1285,645,1333,782,1309,782,1124.502197265625,424.785400390625,8.7
261,4,998,633,1087,768,1042,768,827.6029052734375,338.91705322265625,8.7
262,1,644,618,720,802,682,802,433.55908203125,505.1183776855469,8.733333333333333
262,2,622,611,683,736,652,736,358.1422424316406,134.80813598632812,8.733333333333333
262,3,1294,646,1340,784,1317,784,1132.242431640625,435.6111755371094,8.733333333333333
262,4,998,633,1087,768,1042,768,827.6029052734375,338.91705322265625,8.733333333333333
263,1,644,611,722,799,683,799,433.0581359863281,490.0550231933594,8.766666666666667
263,2,622,611,683,736,652,736,358.1422424316406,134.80813598632812,8.766666666666667
263,3,1294,645,1350,789,1322,789,1134.8349609375,461.8255310058594,8.766666666666667
263,4,998,633,1087,768,1042,768,827.6029052734375,338.91705322265625,8.766666666666667
264,1,645,615,731,801,688,801,439.5675964355469,500.31329345703125,8.8
264,2,622,611,683,736,652,736,358.1422424316406,134.80813598632812,8.8
264,3,1295,647,1359,791,1327,791,1139.1573486328125,472.3011169433594,8.8
264,4,998,633,1087,768,1042,768,827.6029052734375,338.91705322265625,8.8
265,1,641,616,732,799,686,799,436.337646484375,490.1614990234375,8.833333333333334
265,2,622,611,683,736,652,736,358.1422424316406,134.80813598632812,8.833333333333334
265,3,1293,647,1360,793,1326,793,1136.879150390625,482.4947814941406,8.833333333333334
265,4,992,629,1086,767,1039,767,824.2611083984375,333.23455810546875,8.833333333333334
266,1,641,613,736,795,688,795,436.4166259765625,469.87774658203125,8.866666666666667
266,2,642,618,708,795,675,795,422.1139831542969,469.41180419921875,8.866666666666667
266,3,1295,649,1361,794,1328,794,1138.4798583984375,487.65643310546875,8.866666666666667
266,4,995,629,1087,767,1041,767,826.5546875,333.3110656738281,8.866666666666667
267,1,643,615,740,793,691,793,438.66375732421875,459.71063232421875,8.9
267,2,642,638,694,792,668,792,412.7073669433594,453.7181396484375,8.9
267,3,1300,653,1364,798,1332,798,1140.4844970703125,507.9972229003906,8.9
267,4,996,628,1086,767,1041,767,826.5546875,333.3110656738281,8.9
268,1,642,625,741,792,691,792,438.1346130371094,454.548583984375,8.933333333333334
268,2,642,643,692,791,667,791,411.02813720703125,448.50128173828125,8.933333333333334
268,3,1305,653,1367,798,1336,798,1144.83154296875,508.13848876953125,8.933333333333334
268,4,992,629,1086,767,1039,767,824.2611083984375,333.23455810546875,8.933333333333334
269,1,643,624,744,792,693,792,440.3453674316406,454.62078857421875,8.966666666666667
269,2,643,633,702,794,672,794,418.25384521484375,464.1734924316406,8.966666666666667
269,3,1313,654,1371,798,1342,798,1151.3516845703125,508.3503723144531,8.966666666666667
269,4,989,629,1087,766,1038,766,823.2054443359375,327.6095886230469,8.966666666666667
270,1,645,626,744,790,694,790,440.3980407714844,444.2834777832031,9.0
270,2,643,640,695,792,669,792,413.8130187988281,453.7542419433594,9.0
270,3,1317,652,1372,800,1344,800,1152.31005859375,518.4224243164062,9.0
270,4,986,631,1086,765,1036,765,820.99560546875,321.9272766113281,9.0
271,1,700,629,746,725,723,725,437.9822692871094,67.79902648925781,9.033333333333333
271,2,642,643,689,790,665,790,408.23419189453125,443.2312927246094,9.033333333333333
271,3,1326,647,1382,797,1354,797,1165.0181884765625,503.7504577636719,9.033333333333333
271,4,987,630,1086,765,1036,765,820.99560546875,321.9272766113281,9.033333333333333
272,1,698,628,751,731,724,731,442.73291015625,106.3459243774414,9.066666666666666
272,2,643,647,688,789,665,789,407.65338134765625,438.01690673828125,9.066666666666666
272,3,1332,647,1386,793,1359,793,1173.02392578125,483.67425537109375,9.066666666666666
272,4,987,630,1086,765,1036,765,820.99560546875,321.9272766113281,9.066666666666666
273,1,697,632,756,740,726,740,450.2745361328125,162.66847229003906,9.1
273,2,642,648,689,789,665,789,407.65338134765625,438.01690673828125,9.1
273,3,1337,648,1389,794,1363,794,1176.7529296875,488.9043273925781,9.1
273,4,985,630,1087,764,1036,764,821.0835571289062,316.30291748046875,9.1
274,1,695,627,763,741,729,741,454.4408874511719,168.93136596679688,9.133333333333333
274,2,643,648,691,793,667,793,412.1733703613281,458.84619140625,9.133333333333333
274,3,1341,650,1394,794,1367,794,1181.1259765625,489.0469055175781,9.133333333333333
274,4,985,630,1087,763,1036,763,821.1717529296875,310.65966796875,9.133333333333333
275,1,697,628,767,744,732,744,459.6695556640625,187.34332275390625,9.166666666666666
275,2,642,647,698,795,670,795,416.6123962402344,469.2325744628906,9.166666666666666
275,3,1348,653,1401,795,1374,795,1188.1102294921875,494.366455078125,9.166666666666666
275,4,985,630,1087,763,1036,763,821.1717529296875,310.65966796875,9.166666666666666
276,1,700,626,768,745,734,745,462.5953674316406,193.4785919189453,9.2
276,2,643,647,697,795,670,795,416.6123962402344,469.2325744628906,9.2
276,3,1352,654,1403,797,1377,797,1190.0439453125,504.5644226074219,9.2
276,4,985,630,1087,763,1036,763,821.1717529296875,310.65966796875,9.2
277,1,708,622,771,746,739,746,469.0896911621094,199.7141571044922,9.233333333333333
277,2,643,647,690,796,666,796,412.7789001464844,474.2041015625,9.233333333333333
277,3,1350,657,1420,806,1385,806,1192.6964111328125,549.4717407226562,9.233333333333333
277,4,985,630,1087,763,1036,763,821.1717529296875,310.65966796875,9.233333333333333
278,1,715,611,775,745,745,745,475.7398681640625,193.926025390625,9.266666666666667
278,2,643,643,685,798,664,798,411.7191467285156,484.3139953613281,9.266666666666667
278,3,1359,659,1417,807,1388,807,1195.2471923828125,554.456298828125,9.266666666666667
278,4,985,630,1087,763,1036,763,821.1717529296875,310.65966796875,9.266666666666667
279,1,730,610,785,747,757,747,491.0397033691406,206.4536895751953,9.3
279,2,643,648,707,799,675,799,424.31219482421875,489.7710266113281,9.3
279,3,1362,664,1435,812,1398,812,1202.5694580078125,578.9742431640625,9.3
279,4,985,630,1087,763,1036,763,821.1717529296875,310.65966796875,9.3
280,1,745,599,786,743,765,743,498.69854736328125,182.61767578125,9.333333333333334
280,2,640,647,691,797,665,797,412.2481689453125,479.2670593261719,9.333333333333334
280,3,1362,666,1450,819,1406,819,1206.3250732421875,612.4625854492188,9.333333333333334
280,4,985,630,1087,763,1036,763,821.1717529296875,310.65966796875,9.333333333333334
281,1,744,610,793,748,768,748,504.5910339355469,212.88607788085938,9.366666666666667
281,2,635,647,685,798,660,798,407.33837890625,484.171630859375,9.366666666666667
281,3,1369,668,1449,819,1409,819,1209.47802734375,612.5633544921875,9.366666666666667
281,4,985,630,1087,763,1036,763,821.1717529296875,310.65966796875,9.366666666666667
282,1,741,607,805,751,773,751,511.86077880859375,230.92530822753906,9.4
282,2,626,646,686,799,656,799,403.5373840332031,489.096435546875,9.4
282,3,1373,669,1454,823,1413,823,1210.9718017578125,631.3578491210938,9.4
282,4,985,630,1087,763,1036,763,821.1717529296875,310.65966796875,9.4
283,1,745,589,812,751,778,751,517.7713012695312,231.12538146972656,9.433333333333334
283,2,622,647,686,799,654,799,401.3503112792969,489.0254211425781,9.433333333333334
283,3,1374,666,1456,815,1415,815,1218.5400390625,593.8753051757812,9.433333333333334
283,4,985,630,1087,763,1036,763,821.1717529296875,310.65966796875,9.433333333333334
284,1,744,620,853,755,798,755,542.957763671875,255.4147186279297,9.466666666666667
284,2,618,648,686,801,652,801,400.33154296875,499.0413513183594,9.466666666666667
284,3,1376,665,1461,821,1418,821,1217.5611572265625,622.223388671875,9.466666666666667
284,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.466666666666667
285,1,765,624,854,754,809,754,555.504638671875,250.00904846191406,9.5
285,2,616,648,687,800,651,800,398.65643310546875,493.9704284667969,9.5
285,3,1381,662,1464,824,1422,824,1219.6856689453125,636.2862548828125,9.5
285,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.5
286,1,776,625,836,749,806,749,550.11376953125,220.38134765625,9.533333333333333
286,2,617,648,689,801,653,801,401.421630859375,499.0766906738281,9.533333333333333
286,3,1385,663,1468,822,1426,822,1225.2449951171875,627.147705078125,9.533333333333333
286,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.533333333333333
287,1,785,627,839,748,812,748,556.8634643554688,214.6604461669922,9.566666666666666
287,2,616,648,689,800,652,800,399.7482604980469,494.005859375,9.566666666666666
287,3,1384,662,1475,816,1429,816,1232.6270751953125,599.0928955078125,9.566666666666666
287,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.566666666666666
288,1,794,632,845,751,819,751,566.2235107421875,232.76551818847656,9.6
288,2,615,648,687,797,651,797,396.8902587890625,478.7675476074219,9.6
288,3,1390,665,1480,820,1435,820,1236.0836181640625,618.1211547851562,9.6
288,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.6
289,1,803,639,854,751,828,751,576.8560180664062,233.12542724609375,9.633333333333333
289,2,619,648,686,797,652,797,397.9873352050781,478.8032531738281,9.633333333333333
289,3,1390,668,1483,824,1436,824,1234.2845458984375,636.7509765625,9.633333333333333
289,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.633333333333333
290,1,806,639,862,750,834,750,583.6265258789062,227.44639587402344,9.666666666666666
290,2,620,648,686,798,653,798,399.6715087890625,483.9224853515625,9.666666666666666
290,3,1391,670,1479,823,1435,823,1233.9490966796875,632.08984375,9.666666666666666
290,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.666666666666666
291,1,812,635,873,753,842,753,593.991943359375,245.4607391357422,9.7
291,2,621,648,688,801,654,801,402.5117492675781,499.1120300292969,9.7
291,3,1397,676,1487,825,1442,825,1239.824462890625,641.5634765625,9.7
291,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.7
292,1,816,635,875,755,845,755,598.1057739257812,257.2746887207031,9.733333333333333
292,2,627,648,687,797,657,797,403.4725341796875,478.9816589355469,9.733333333333333
292,3,1401,681,1487,827,1444,827,1240.474609375,650.8142700195312,9.733333333333333
292,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.733333333333333
293,1,819,633,868,753,843,753,595.1690063476562,245.50051879882812,9.766666666666667
293,2,629,649,686,795,657,795,402.3067626953125,468.7665100097656,9.766666666666667
293,3,1404,683,1490,830,1447,830,1241.4423828125,664.5855712890625,9.766666666666667
293,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.766666666666667
294,1,824,635,868,751,846,751,598.1175537109375,233.84515380859375,9.8
294,2,636,649,683,796,659,796,405.08807373046875,473.9537658691406,9.8
294,3,1406,687,1491,829,1448,829,1243.190185546875,660.0746459960938,9.8
294,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.8
295,1,827,624,874,751,850,751,602.8416748046875,234.00506591796875,9.833333333333334
295,2,640,649,683,794,661,794,406.1300964355469,463.7781982421875,9.833333333333334
295,3,1402,691,1492,829,1447,829,1242.155517578125,660.0418090820312,9.833333333333334
295,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.833333333333334
296,1,832,621,873,748,852,748,604.35888671875,216.27264404296875,9.866666666666667
296,2,640,649,683,795,661,795,406.708740234375,468.909912109375,9.866666666666667
296,3,1402,693,1492,829,1447,829,1242.155517578125,660.0418090820312,9.866666666666667
296,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.866666666666667
297,1,830,608,877,749,853,749,605.8264770507812,222.27072143554688,9.9
297,2,639,649,686,795,662,795,407.8091735839844,468.9457702636719,9.9
297,3,1396,694,1492,830,1444,830,1238.3427734375,664.4873657226562,9.9
297,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.9
298,1,822,604,893,753,857,753,611.646484375,246.05726623535156,9.933333333333334
298,2,638,650,688,795,663,795,408.9096374511719,468.98162841796875,9.933333333333334
298,3,1392,694,1493,829,1442,829,1236.981689453125,659.8777465820312,9.933333333333334
298,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.933333333333334
299,1,825,606,888,749,856,749,609.3814697265625,222.3912811279297,9.966666666666667
299,2,637,650,687,793,662,793,406.6535949707031,458.66607666015625,9.966666666666667
299,3,1388,694,1491,828,1439,828,1234.580078125,655.2212524414062,9.966666666666667
299,4,979,628,1057,752,1018,752,800.9872436523438,246.59365844726562,9.966666666666667
300,1,825,606,888,749,856,749,609.3814697265625,222.3912811279297,10.0
300,2,637,650,690,793,663,793,407.757568359375,458.70208740234375,10.0
300,3,1383,692,1490,832,1436,832,1228.69091796875,673.2735595703125,10.0
300,4,832,594,888,735,860,735,610.3089599609375,137.24136352539062,10.0
301,1,842,594,891,729,866,729,615.9797973632812,99.63074493408203,10.033333333333333
301,2,636,650,689,793,662,793,406.6535949707031,458.66607666015625,10.033333333333333
301,3,1371,690,1489,832,1430,832,1222.5093994140625,673.0780029296875,10.033333333333333
301,4,832,594,888,735,860,735,610.3089599609375,137.24136352539062,10.033333333333333
302,1,850,592,898,722,874,722,623.992919921875,54.769142150878906,10.066666666666666
302,2,636,651,685,794,660,794,405.0278625488281,463.7422790527344,10.066666666666666
302,3,1376,688,1489,831,1432,831,1225.255615234375,668.6256103515625,10.066666666666666
302,4,832,594,888,735,860,735,610.3089599609375,137.24136352539062,10.066666666666666
303,1,854,590,904,721,879,721,629.955078125,48.435264587402344,10.1
303,2,636,650,686,796,661,796,407.2855224609375,474.0252990722656,10.1
303,3,1372,686,1489,833,1430,833,1221.828857421875,677.5821533203125,10.1
303,4,832,594,888,735,860,735,610.3089599609375,137.24136352539062,10.1
304,1,854,582,907,719,880,719,630.7013549804688,35.30742645263672,10.133333333333333
304,2,635,651,685,796,660,796,406.1867980957031,473.9895324707031,10.133333333333333
304,3,1365,684,1488,836,1426,836,1215.702880859375,690.8848266601562,10.133333333333333
304,4,855,572,930,718,892,718,645.466796875,29.210554122924805,10.133333333333333
305,1,856,586,912,717,884,717,635.2140502929688,22.215669631958008,10.166666666666666
305,2,635,650,683,797,659,797,405.6665344238281,479.0530090332031,10.166666666666666
305,3,1361,684,1478,837,1419,837,1207.8775634765625,695.1100463867188,10.166666666666666
305,4,857,568,945,717,901,717,656.523681640625,22.960941314697266,10.166666666666666
306,1,856,586,912,717,884,717,635.2140502929688,22.215669631958008,10.2
306,2,634,650,681,799,657,799,404.63092041015625,489.1319580078125,10.2
306,3,1352,684,1472,831,1412,831,1204.617431640625,667.97216796875,10.2
306,4,857,561,946,717,901,717,656.523681640625,22.960941314697266,10.2
307,1,856,586,912,717,884,717,635.2140502929688,22.215669631958008,10.233333333333333
307,2,633,649,680,801,656,801,404.69189453125,499.1827087402344,10.233333333333333
307,3,1342,684,1455,831,1398,831,1190.16796875,667.5146484375,10.233333333333333
307,4,860,559,944,710,902,710,656.34716796875,-24.181730270385742,10.233333333333333
308,1,862,596,930,717,896,717,650.2566528320312,22.741762161254883,10.266666666666667
308,2,632,650,681,798,656,798,402.9573669433594,484.0292663574219,10.266666666666667
308,3,1340,687,1438,827,1389,827,1183.3734130859375,649.0007934570312,10.266666666666667
308,4,860,559,944,710,902,710,656.34716796875,-24.181730270385742,10.266666666666667
309,1,862,596,930,717,896,717,650.2566528320312,22.741762161254883,10.3
309,2,632,650,680,798,656,798,402.9573669433594,484.0292663574219,10.3
309,3,1341,693,1441,837,1391,837,1179.2364501953125,694.2073364257812,10.3
309,4,864,608,931,722,897,722,652.56591796875,55.76347732543945,10.3
310,1,870,603,926,733,898,733,656.0408325195312,126.30277252197266,10.333333333333334
310,2,631,651,678,798,654,798,400.7668151855469,483.95806884765625,10.333333333333334
310,3,1338,697,1426,833,1382,833,1172.4366455078125,676.0206909179688,10.333333333333334
310,4,864,608,931,722,897,722,652.56591796875,55.76347732543945,10.333333333333334
311,1,870,603,926,733,898,733,656.0408325195312,126.30277252197266,10.366666666666667
311,2,631,651,678,798,654,798,400.7668151855469,483.95806884765625,10.366666666666667
311,3,1342,704,1420,841,1381,841,1166.6319580078125,711.5693969726562,10.366666666666667
311,4,864,608,931,722,897,722,652.56591796875,55.76347732543945,10.366666666666667
312,1,870,603,926,733,898,733,656.0408325195312,126.30277252197266,10.4
312,2,630,652,680,798,655,798,401.8620910644531,483.9936828613281,10.4
312,3,1346,707,1418,842,1382,842,1167.05859375,715.98974609375,10.4
312,4,864,608,931,722,897,722,652.56591796875,55.76347732543945,10.4
313,1,870,603,926,733,898,733,656.0408325195312,126.30277252197266,10.433333333333334
313,2,631,652,680,798,655,798,401.8620910644531,483.9936828613281,10.433333333333334
313,3,1341,709,1412,843,1376,843,1160.385009765625,720.1741943359375,10.433333333333334
313,4,864,608,931,722,897,722,652.56591796875,55.76347732543945,10.433333333333334
314,1,870,603,926,733,898,733,656.0408325195312,126.30277252197266,10.466666666666667
314,2,632,654,680,798,656,798,402.9573669433594,484.0292663574219,10.466666666666667
314,3,1340,711,1409,843,1374,843,1158.356689453125,720.110595703125,10.466666666666667
314,4,881,611,934,731,907,731,666.640869140625,114.06956481933594,10.466666666666667
315,1,879,614,933,730,906,730,665.2353515625,107.68836975097656,10.5
315,2,630,654,681,798,655,798,401.8620910644531,483.9936828613281,10.5
315,3,1338,713,1406,842,1372,842,1156.902099609375,715.6708374023438,10.5
315,4,881,611,934,731,907,731,666.640869140625,114.06956481933594,10.5
316,1,877,611,935,735,906,735,666.1459350585938,139.16004943847656,10.533333333333333
316,2,630,654,682,798,656,798,402.9573669433594,484.0292663574219,10.533333333333333
316,3,1341,713,1407,844,1374,844,1157.7816162109375,724.4736328125,10.533333333333333
316,4,978,590,1076,718,1027,718,814.2333374023438,35.10700607299805,10.533333333333333
317,1,878,611,935,733,906,733,665.7836303710938,126.63819885253906,10.566666666666666
317,2,630,655,682,798,656,798,402.9573669433594,484.0292663574219,10.566666666666666
317,3,1339,713,1406,846,1372,846,1154.6170654296875,733.0980224609375,10.566666666666666
317,4,978,590,1076,718,1027,718,814.2333374023438,35.10700607299805,10.566666666666666
318,1,880,608,934,732,907,732,666.8214721679688,120.38602447509766,10.6
318,2,630,655,680,798,655,798,401.8620910644531,483.9936828613281,10.6
318,3,1336,710,1417,848,1376,848,1157.51171875,741.86083984375,10.6
318,4,978,590,1076,718,1027,718,814.2333374023438,35.10700607299805,10.6
319,1,877,609,930,732,903,732,661.941650390625,120.21785736083984,10.633333333333333
319,2,629,655,680,798,654,798,400.7668151855469,483.95806884765625,10.633333333333333
319,3,1337,709,1419,847,1378,847,1160.0994873046875,737.612060546875,10.633333333333333
319,4,978,590,1076,718,1027,718,814.2333374023438,35.10700607299805,10.633333333333333
320,1,878,606,925,729,901,729,658.9187622070312,101.11478424072266,10.666666666666666
320,2,629,655,680,798,654,798,400.7668151855469,483.95806884765625,10.666666666666666
320,3,1339,706,1407,848,1373,848,1154.491455078125,741.7664184570312,10.666666666666666
320,4,978,590,1076,718,1027,718,814.2333374023438,35.10700607299805,10.666666666666666
321,1,878,593,928,728,903,728,661.1805419921875,94.81487274169922,10.7
321,2,629,655,683,798,656,798,402.9573669433594,484.0292663574219,10.7
321,3,1336,707,1415,849,1375,849,1155.9368896484375,746.128662109375,10.7
321,4,978,590,1076,718,1027,718,814.2333374023438,35.10700607299805,10.7
322,1,880,603,922,725,901,725,658.1318359375,75.43755340576172,10.733333333333333
322,2,630,656,680,798,655,798,401.8620910644531,483.9936828613281,10.733333333333333
322,3,1337,706,1401,845,1369,845,1152.152099609375,728.6654052734375,10.733333333333333
322,4,978,590,1076,718,1027,718,814.2333374023438,35.10700607299805,10.733333333333333
323,1,878,605,922,725,900,725,656.896484375,75.39469146728516,10.766666666666667
323,2,629,656,682,799,655,799,402.44384765625,489.0609436035156,10.766666666666667
323,3,1336,707,1399,845,1367,845,1150.1295166015625,728.60205078125,10.766666666666667
323,4,982,606,1079,721,1030,721,817.7123413085938,54.97564697265625,10.766666666666667
324,1,878,604,922,723,900,723,656.4943237304688,62.41707992553711,10.8
324,2,629,656,682,799,655,799,402.44384765625,489.0609436035156,10.8
324,3,1336,706,1401,845,1368,845,1151.140869140625,728.6337280273438,10.8
324,4,984,609,1079,750,1031,750,816.4446411132812,235.33468627929688,10.8
325,1,877,606,922,723,899,723,655.2545166015625,62.37397766113281,10.833333333333334
325,2,628,656,684,800,656,800,404.1155700683594,494.1475524902344,10.833333333333334
325,3,1338,706,1403,847,1370,847,1152.0335693359375,737.3597412109375,10.833333333333334
325,4,983,609,1077,745,1030,745,815.6688232421875,205.49691772460938,10.833333333333334
326,1,877,606,922,722,899,722,655.0501098632812,55.84992599487305,10.866666666666667
326,2,629,656,681,799,655,799,402.44384765625,489.0609436035156,10.866666666666667
326,3,1337,706,1406,846,1371,846,1153.607421875,733.06640625,10.866666666666667
326,4,981,615,1080,753,1030,753,815.02490234375,252.92913818359375,10.866666666666667
327,1,878,606,922,723,900,723,656.4943237304688,62.41707992553711,10.9
327,2,628,656,682,799,655,799,402.44384765625,489.0609436035156,10.9
327,3,1337,703,1415,848,1376,848,1157.51171875,741.86083984375,10.9
327,4,981,619,1080,756,1030,756,814.7879028320312,270.3838195800781,10.9
328,1,878,604,922,723,900,723,656.4943237304688,62.41707992553711,10.933333333333334
328,2,628,656,683,799,655,799,402.44384765625,489.0609436035156,10.933333333333334
328,3,1338,701,1413,847,1375,847,1157.0748291015625,737.5174560546875,10.933333333333334
328,4,979,622,1041,755,1010,755,791.4569091796875,263.7958679199219,10.933333333333334
329,1,878,603,923,723,900,723,656.4943237304688,62.41707992553711,10.966666666666667
329,2,628,656,681,800,654,800,401.93194580078125,494.07672119140625,10.966666666666667
329,3,1339,700,1412,847,1375,847,1157.0748291015625,737.5174560546875,10.966666666666667
329,4,987,629,1086,757,1036,757,821.7074584960938,276.398193359375,10.966666666666667
330,1,877,602,923,723,900,723,656.4943237304688,62.41707992553711,11.0
330,2,627,657,683,799,655,799,402.44384765625,489.0609436035156,11.0
330,3,1340,702,1410,846,1375,846,1157.6463623046875,733.19287109375,11.0
330,4,977,627,1086,756,1031,756,815.9562377929688,270.4231872558594,11.0
331,1,876,602,923,723,899,723,655.2545166015625,62.37397766113281,11.033333333333333
331,2,627,657,688,800,657,800,405.20733642578125,494.1829833984375,11.033333333333333
331,3,1339,697,1412,849,1375,849,1155.9368896484375,746.128662109375,11.033333333333333
331,4,975,628,1086,760,1030,760,814.4757080078125,293.3818664550781,11.033333333333333
332,1,878,602,925,723,901,723,657.7341918945312,62.460182189941406,11.066666666666666
332,2,629,656,689,800,659,800,407.3908996582031,494.2538146972656,11.066666666666666
332,3,1339,698,1415,848,1377,848,1158.5185546875,741.892333984375,11.066666666666666
332,4,977,625,1086,748,1031,748,816.6097412109375,223.4773712158203,11.066666666666666
333,1,877,601,923,720,900,720,655.8856811523438,42.77439880371094,11.1
333,2,628,656,689,800,658,800,406.29913330078125,494.2184143066406,11.1
333,3,1339,696,1413,847,1376,847,1158.0830078125,737.5490112304688,11.1
333,4,987,625,1086,751,1036,751,822.2540893554688,241.4322967529297,11.1
334,1,878,601,916,717,897,717,651.5100708007812,22.785598754882812,11.133333333333333
334,2,627,656,687,800,657,800,405.20733642578125,494.1829833984375,11.133333333333333
334,3,1341,694,1413,847,1377,847,1159.09130859375,737.5805053710938,11.133333333333333
334,4,983,624,1060,739,1021,739,805.335205078125,168.6808319091797,11.133333333333333
335,1,878,599,917,718,897,718,651.7227783203125,29.429128646850586,11.166666666666666
335,2,628,656,685,800,656,800,404.1155700683594,494.1475524902344,11.166666666666666
335,3,1341,691,1414,846,1377,846,1159.6656494140625,733.2560424804688,11.166666666666666
335,4,986,620,1062,746,1024,746,808.4558715820312,211.25514221191406,11.166666666666666
336,1,877,600,917,721,897,721,652.3562622070312,49.21559524536133,11.2
336,2,627,656,685,800,656,800,404.1155700683594,494.1475524902344,11.2
336,3,1340,691,1413,845,1376,845,1159.230712890625,728.88720703125,11.2
336,4,991,622,1062,747,1026,747,810.7601318359375,217.3164520263672,11.2
337,1,878,601,914,720,896,720,650.8992309570312,42.60052490234375,11.233333333333333
337,2,627,656,685,800,656,800,404.1155700683594,494.1475524902344,11.233333333333333
337,3,1340,691,1413,846,1376,846,1158.656005859375,733.2244873046875,11.233333333333333
337,4,1001,627,1062,739,1031,739,817.36669921875,169.09268188476562,11.233333333333333
338,1,877,600,914,720,895,720,649.652587890625,42.55705642700195,11.266666666666667
338,2,627,657,683,800,655,800,403.02374267578125,494.11212158203125,11.266666666666667
338,3,1337,683,1409,844,1373,844,1156.7689208984375,724.44189453125,11.266666666666667
338,4,1007,610,1070,741,1038,741,825.5882568359375,181.61236572265625,11.266666666666667
339,1,877,600,914,720,895,720,649.652587890625,42.55705642700195,11.3
339,2,628,656,682,800,655,800,403.02374267578125,494.11212158203125,11.3
339,3,1338,683,1408,844,1373,844,1156.7689208984375,724.44189453125,11.3
339,4,1015,606,1072,742,1043,742,831.47216796875,187.900390625,11.3
340,1,876,599,915,720,895,720,649.652587890625,42.55705642700195,11.333333333333334
340,2,628,655,678,800,653,800,400.8401184082031,494.0412902832031,11.333333333333334
340,3,1337,685,1409,845,1373,845,1156.197021484375,728.7921142578125,11.333333333333334
340,4,1020,605,1076,749,1048,749,836.6256713867188,230.0978240966797,11.333333333333334
341,1,876,598,915,720,895,720,649.652587890625,42.55705642700195,11.366666666666667
341,2,628,655,677,800,652,800,399.7482604980469,494.005859375,11.366666666666667
341,3,1336,684,1409,848,1372,848,1153.4847412109375,741.7349243164062,11.366666666666667
341,4,1022,602,1077,749,1049,749,837.8078002929688,230.13790893554688,11.366666666666667
342,1,876,598,915,720,895,720,649.652587890625,42.55705642700195,11.4
342,2,628,655,678,800,653,800,400.8401184082031,494.0412902832031,11.4
342,3,1336,684,1412,848,1374,848,1155.498291015625,741.7978515625,11.4
342,4,1021,601,1082,749,1051,749,840.1719970703125,230.2180938720703,11.4
343,1,876,598,915,720,895,720,649.652587890625,42.55705642700195,11.433333333333334
343,2,628,655,681,801,654,801,402.5117492675781,499.1120300292969,11.433333333333334
343,3,1336,684,1412,846,1374,846,1156.6365966796875,733.1612548828125,11.433333333333334
343,4,1021,601,1082,749,1051,749,840.1719970703125,230.2180938720703,11.433333333333334
344,1,877,599,916,717,896,717,650.2566528320312,22.741762161254883,11.466666666666667
344,2,629,655,680,800,654,800,401.93194580078125,494.07672119140625,11.466666666666667
344,3,1336,684,1415,846,1375,846,1157.6463623046875,733.19287109375,11.466666666666667
344,4,1038,608,1090,754,1064,754,854.796630859375,260.11248779296875,11.466666666666667
345,1,876,597,917,718,896,718,650.4716186523438,29.385414123535156,11.5
345,2,631,656,677,799,654,799,401.3503112792969,489.0254211425781,11.5
345,3,1336,684,1419,845,1377,845,1160.2418212890625,728.9188842773438,11.5
345,4,1040,608,1094,756,1067,756,858.0071411132812,271.84014892578125,11.5
346,1,875,596,917,719,896,719,650.685791015625,36.00495910644531,11.533333333333333
346,2,631,656,677,800,654,800,401.93194580078125,494.07672119140625,11.533333333333333
346,3,1337,683,1422,844,1379,844,1162.844970703125,724.6323852539062,11.533333333333333
346,4,1047,610,1096,751,1071,751,863.484619140625,242.82798767089844,11.533333333333333
347,1,875,596,916,719,895,719,649.4368896484375,35.961368560791016,11.566666666666666
347,2,631,656,676,800,653,800,400.8401184082031,494.0412902832031,11.566666666666666
347,3,1336,685,1423,844,1379,844,1162.844970703125,724.6323852539062,11.566666666666666
347,4,1049,615,1099,752,1074,752,866.8494262695312,248.8210906982422,11.566666666666666
348,1,873,591,915,719,894,719,648.18798828125,35.91777420043945,11.6
