frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,field_x,field_y,timestamp_sec
391,3,872,662,933,828,902,828,709.5107421875,562.4420166015625,13.033333333333333
392,6,1359,719,1471,868,1415,868,1049.8450927734375,655.6482543945312,13.066666666666666
392,3,873,663,933,828,903,828,710.214111328125,562.4603881835938,13.066666666666666
393,6,1361,719,1471,867,1416,867,1050.905029296875,653.6856079101562,13.1
393,3,874,663,935,828,904,828,710.9174194335938,562.478759765625,13.1
394,6,1363,723,1471,866,1417,866,1051.968017578125,651.7173461914062,13.133333333333333
394,3,874,663,937,828,905,828,711.6207275390625,562.4971313476562,13.133333333333333
395,6,1367,719,1469,865,1418,865,1053.0340576171875,649.7434692382812,13.166666666666666
395,3,874,662,939,830,906,830,712.4951171875,567.0198974609375,13.166666666666666
396,6,1371,713,1474,865,1422,865,1055.650146484375,649.8067016601562,13.2
396,3,874,663,939,831,906,831,712.580322265625,569.2616577148438,13.2
397,6,1372,713,1466,864,1419,864,1054.1031494140625,647.7639770507812,13.233333333333333
397,3,874,663,938,831,906,831,712.580322265625,569.2616577148438,13.233333333333333
398,6,1374,714,1472,864,1423,864,1056.722900390625,647.827392578125,13.266666666666667
398,3,874,663,937,832,905,832,711.96630859375,571.4783935546875,13.266666666666667
399,6,1249,636,1316,770,1282,770,995.2817993164062,427.1460876464844,13.3
399,3,874,662,937,832,905,832,711.96630859375,571.4783935546875,13.3
400,6,1249,636,1312,769,1280,769,994.1400756835938,424.4040222167969,13.333333333333334
400,3,875,663,935,834,905,834,712.1375732421875,575.9277954101562,13.333333333333334
401,6,1251,635,1310,770,1280,770,993.758544921875,427.1008605957031,13.366666666666667
401,3,875,663,934,836,904,836,711.613037109375,580.3320922851562,13.366666666666667
402,6,1253,632,1315,773,1284,773,995.65283203125,435.22650146484375,13.4
402,3,875,664,932,837,903,837,711.005126953125,582.515380859375,13.4
403,6,1257,631,1314,771,1285,771,997.1798706054688,429.9012756347656,13.433333333333334
403,3,876,665,930,836,903,836,710.9183349609375,580.3142700195312,13.433333333333334
404,6,1261,630,1315,770,1288,770,999.8508911132812,427.28179931640625,13.466666666666667
404,3,876,665,930,835,903,835,710.8312377929688,578.1064453125,13.466666666666667
405,6,1261,628,1317,770,1289,770,1000.6123046875,427.3044128417969,13.5
405,3,875,665,929,835,902,835,710.1354370117188,578.0885009765625,13.5
406,6,1262,627,1318,770,1290,770,1001.3737182617188,427.3270263671875,13.533333333333333
406,3,875,666,931,836,903,836,710.9183349609375,580.3142700195312,13.533333333333333
407,6,1266,627,1318,772,1292,772,1002.106689453125,432.7366027832031,13.566666666666666
407,3,875,667,931,836,903,836,710.9183349609375,580.3142700195312,13.566666666666666
408,6,1270,627,1320,772,1295,772,1004.3828735351562,432.80389404296875,13.6
408,3,874,670,931,836,902,836,710.2235717773438,580.29638671875,13.6
409,6,1275,632,1323,775,1299,775,1006.2161865234375,440.87103271484375,13.633333333333333
409,3,875,670,929,837,902,837,710.3114624023438,582.49755859375,13.633333333333333
410,6,1278,634,1326,768,1302,768,1011.3287963867188,422.1994323730469,13.666666666666666
410,3,874,671,925,837,899,837,708.2302856445312,582.4442138671875,13.666666666666666
411,6,1280,636,1330,767,1305,767,1014.0357055664062,419.5549011230469,13.7
411,3,874,669,922,837,898,837,707.5365600585938,582.4264526367188,13.7
412,6,1279,637,1332,765,1305,765,1014.8724975585938,414.1014709472656,13.733333333333333
412,3,872,667,921,836,896,836,706.0546875,580.1893310546875,13.733333333333333
413,6,1280,638,1337,764,1308,764,1017.598876953125,411.4302673339844,13.766666666666667
413,3,872,664,919,834,895,834,705.1682739257812,575.7479858398438,13.766666666666667
414,6,1280,635,1341,764,1310,764,1019.135986328125,411.4765319824219,13.8
414,3,872,663,919,833,895,833,705.0720825195312,573.5260620117188,13.8
415,6,1280,630,1346,762,1313,762,1022.3076782226562,406.0380859375,13.833333333333334
415,3,871,662,918,832,894,832,704.2764282226562,571.2791748046875,13.833333333333334
416,6,1280,630,1350,763,1315,763,1023.4132080078125,408.8431701660156,13.866666666666667
416,3,871,662,916,833,893,833,703.6758422851562,573.4899291992188,13.866666666666667
417,6,1280,630,1354,763,1317,763,1024.9525146484375,408.8896179199219,13.9
417,3,869,664,914,834,891,834,702.3799438476562,575.676025390625,13.9
418,6,1280,631,1357,763,1318,763,1025.7220458984375,408.912841796875,13.933333333333334
418,3,868,663,914,835,891,835,702.4801025390625,577.8914184570312,13.933333333333334
419,6,1281,630,1359,763,1320,763,1027.26123046875,408.95928955078125,13.966666666666667
419,3,929,628,984,762,956,762,745.1400756835938,397.65509033203125,13.966666666666667
420,6,1282,629,1363,765,1322,765,1027.9134521484375,414.4931945800781,14.0
420,3,929,627,980,764,954,764,743.6597290039062,403.1828308105469,14.0
421,6,1283,629,1366,766,1324,766,1029.00341796875,417.26885986328125,14.033333333333333
421,3,929,627,981,764,955,764,744.4388427734375,403.2062683105469,14.033333333333333
422,6,1286,628,1367,767,1326,767,1030.0897216796875,420.034912109375,14.066666666666666
422,3,929,627,982,763,955,763,744.3986206054688,400.42364501953125,14.066666666666666
423,6,1290,629,1368,768,1329,768,1031.9349365234375,422.8141784667969,14.1
423,3,929,630,978,764,953,764,742.8805541992188,403.15936279296875,14.1
424,6,1292,629,1369,767,1330,767,1033.1461181640625,420.1263122558594,14.133333333333333
424,3,928,633,971,763,949,763,739.7153930664062,400.2823181152344,14.133333333333333
425,6,1296,629,1371,766,1333,766,1035.8919677734375,417.4753112792969,14.166666666666666
425,3,928,630,966,763,947,763,738.1541137695312,400.2351989746094,14.166666666666666
426,6,1309,629,1376,763,1342,763,1044.1834716796875,409.46990966796875,14.2
426,3,929,630,967,762,948,762,738.885009765625,397.4659118652344,14.2
427,6,1323,627,1380,764,1351,764,1050.620361328125,412.4244384765625,14.233333333333333
427,3,929,625,967,762,948,762,738.885009765625,397.4659118652344,14.233333333333333
428,6,1334,625,1382,760,1358,760,1057.96435546875,401.5493469238281,14.266666666666667
428,3,929,622,969,759,949,759,739.520751953125,389.05328369140625,14.266666666666667
429,6,1337,625,1387,759,1362,759,1061.5562744140625,398.8607177734375,14.3
429,3,928,620,969,760,948,760,738.7849731445312,391.85125732421875,14.3
430,6,1337,625,1396,761,1366,761,1063.6356201171875,404.5096435546875,14.333333333333334
430,3,925,620,968,759,946,759,737.1625366210938,388.9814758300781,14.333333333333334
431,6,1336,625,1397,762,1366,762,1063.130859375,407.27276611328125,14.366666666666667
431,3,924,622,967,759,945,759,736.3764038085938,388.95751953125,14.366666666666667
432,6,1335,626,1398,765,1366,765,1061.627197265625,415.5058898925781,14.4
432,3,919,622,967,759,943,759,734.8040161132812,388.9096374511719,14.4
433,6,1334,629,1399,768,1366,768,1060.1385498046875,423.65557861328125,14.433333333333334
433,3,919,622,967,760,943,760,734.861083984375,391.7320251464844,14.433333333333334
434,6,1335,633,1402,768,1368,768,1061.6619873046875,423.7010192871094,14.466666666666667
434,3,918,621,967,761,942,761,734.1344604492188,394.5209045410156,14.466666666666667
435,6,1336,633,1404,768,1370,768,1063.185302734375,423.7464599609375,14.5
435,3,916,622,965,760,940,760,732.5064086914062,391.66046142578125,14.5
436,6,1337,635,1407,768,1372,768,1064.7083740234375,423.7919006347656,14.533333333333333
436,3,916,623,966,760,941,760,733.2913208007812,391.684326171875,14.533333333333333
437,6,1340,634,1414,769,1377,769,1068.0089111328125,426.60272216796875,14.566666666666666
437,3,915,624,965,763,940,763,732.6885375976562,400.0702819824219,14.566666666666666
438,6,1341,635,1412,768,1376,768,1067.75439453125,423.88275146484375,14.6
438,3,914,626,961,765,937,765,730.47412109375,405.5587158203125,14.6
439,6,1344,635,1412,767,1378,767,1069.7869873046875,421.221923828125,14.633333333333333
439,3,913,625,961,767,937,767,730.6016235351562,411.07989501953125,14.633333333333333
440,6,1348,634,1413,771,1380,771,1069.2730712890625,432.0373840332031,14.666666666666666
440,3,911,624,962,769,936,769,729.9552612304688,416.5405578613281,14.666666666666666
