frame,track_id,class,x,y,x1,y1,x2,y2
507,125,0,853,820,824,641,882,820
507,185,0,1437,854,1395,708,1480,854
508,1,0,1029,1027,985,828,1073,1027
508,90,0,1310,791,1282,651,1338,791
508,170,0,587,914,550,740,624,914
508,125,0,854,812,823,641,886,812
508,185,0,1436,856,1387,707,1486,856
509,1,0,1028,1027,984,827,1073,1027
509,90,0,1313,793,1283,649,1343,793
509,170,0,588,913,553,740,624,913
509,125,0,860,804,828,636,892,804
509,185,0,1433,863,1376,705,1491,863
510,1,0,1028,1027,983,827,1073,1027
510,90,0,1315,793,1285,648,1346,793
510,170,0,589,913,555,740,624,913
510,125,0,861,798,831,633,891,798
510,185,0,1430,865,1368,704,1492,865
511,1,0,1028,1027,983,826,1073,1027
511,90,0,1318,794,1287,649,1350,794
511,170,0,590,913,557,739,624,913
511,125,0,863,793,833,630,894,793
511,185,0,1426,866,1363,704,1490,866
512,1,0,1028,1027,983,826,1074,1027
512,90,0,1323,792,1290,649,1356,792
512,170,0,591,913,559,739,623,913
512,125,0,864,787,836,630,893,787
512,185,0,1423,866,1359,706,1488,866
513,1,0,1029,1027,984,825,1074,1027
513,90,0,1329,791,1295,650,1363,791
513,170,0,593,913,560,738,627,913
513,125,0,868,786,839,631,898,786
513,185,0,1420,867,1359,706,1482,867
514,1,0,1030,1027,985,826,1075,1027
514,90,0,1335,781,1302,652,1369,781
514,170,0,595,913,561,738,630,913
514,125,0,871,789,842,629,901,789
514,185,0,1414,870,1354,707,1474,870
515,1,0,1031,1027,987,825,1075,1027
515,90,0,1342,778,1310,656,1375,778
515,170,0,597,913,561,737,633,913
515,125,0,873,795,843,630,904,795
515,185,0,1407,869,1357,710,1457,869
516,1,0,1032,1027,988,825,1076,1027
516,90,0,1350,787,1319,659,1381,787
516,170,0,597,913,561,737,634,913
516,125,0,875,801,843,618,908,801
516,185,0,1401,868,1354,714,1448,868
517,1,0,1033,1027,990,825,1076,1027
517,90,0,1355,799,1327,662,1384,799
517,170,0,599,914,561,737,637,914
517,125,0,876,808,843,618,910,808
517,185,0,1400,869,1360,718,1440,869
518,1,0,1034,1027,991,825,1077,1027
518,90,0,1360,781,1333,665,1387,781
518,170,0,599,914,560,737,639,914
518,125,0,884,817,842,632,926,817
518,185,0,1399,869,1363,721,1436,869
519,1,0,1035,1026,992,825,1078,1026
519,170,0,600,914,560,737,640,914
519,125,0,881,813,843,641,919,813
519,185,0,1388,875,1345,686,1431,875
520,1,0,1036,1026,994,825,1079,1026
520,170,0,600,913,560,736,640,913
520,125,0,879,810,843,648,915,810
520,185,0,1385,879,1341,675,1430,879
521,1,0,1038,1026,996,825,1080,1026
521,170,0,599,913,559,736,640,913
521,125,0,879,808,845,650,914,808
521,185,0,1388,880,1342,670,1434,880
521,192,0,1397,879,1371,723,1424,879
522,1,0,1038,1026,997,824,1080,1026
522,170,0,599,913,559,735,640,913
522,125,0,884,807,852,653,917,807
522,185,0,1387,881,1344,667,1431,881
522,192,0,1397,879,1370,726,1424,879
523,1,0,1039,1026,997,824,1081,1026
523,170,0,598,913,557,735,639,913
523,125,0,887,807,857,655,918,807
523,185,0,1389,883,1347,664,1432,883
523,192,0,1396,880,1368,734,1424,880
524,1,0,1040,1026,998,824,1082,1026
524,170,0,597,915,556,735,639,915
524,125,0,889,806,861,653,918,806
524,185,0,1384,881,1349,658,1420,881
524,192,0,1395,880,1366,736,1425,880
525,1,0,1040,1026,998,824,1082,1026
525,170,0,596,915,554,735,639,915
525,125,0,891,807,863,651,920,807
525,185,0,1388,884,1351,654,1426,884
525,192,0,1392,882,1362,729,1423,882
526,1,0,1040,1026,999,824,1082,1026
526,170,0,595,913,552,735,639,913
526,125,0,893,808,865,649,922,808
526,185,0,1392,885,1354,649,1430,885
526,192,0,1392,883,1361,728,1424,883
527,1,0,1041,1026,999,824,1083,1026
527,170,0,594,913,550,735,638,913
527,125,0,894,808,865,648,923,808
527,192,0,1395,884,1356,725,1435,884
528,1,0,1040,1026,998,824,1083,1026
528,170,0,592,913,548,734,636,913
528,125,0,895,807,866,647,924,807
528,192,0,1394,884,1353,722,1436,884
529,1,0,1041,1026,998,825,1084,1026
529,170,0,589,913,546,733,633,913
529,125,0,896,807,866,645,926,807
529,192,0,1391,883,1350,717,1432,883
529,195,0,1377,713,1356,644,1399,713
530,1,0,1041,1026,998,825,1084,1026
530,170,0,587,913,544,732,631,913
530,125,0,897,808,866,644,928,808
530,192,0,1389,883,1348,712,1430,883
530,195,0,1376,712,1354,641,1399,712
531,1,0,1041,1026,998,825,1084,1026
531,170,0,585,914,543,731,627,914
531,125,0,899,807,867,643,931,807
531,192,0,1386,882,1347,711,1426,882
531,195,0,1377,713,1353,642,1401,713
532,1,0,1041,1026,998,825,1084,1026
532,170,0,583,914,542,730,625,914
532,125,0,900,806,868,644,933,806
532,192,0,1385,882,1346,707,1425,882
532,195,0,1378,715,1353,643,1403,715
533,1,0,1041,1026,998,825,1084,1026
533,170,0,583,914,542,730,624,914
533,125,0,900,805,869,644,931,805
533,192,0,1384,882,1345,700,1423,882
533,195,0,1382,742,1353,643,1412,742
534,1,0,1041,1026,998,824,1085,1026
534,170,0,583,915,542,729,624,915
534,125,0,900,804,869,644,932,804
534,192,0,1382,881,1343,699,1421,881
534,195,0,1388,765,1356,649,1420,765
535,1,0,1041,1026,998,824,1085,1026
535,170,0,582,914,542,729,622,914
535,125,0,902,807,870,645,935,807
535,192,0,1377,881,1341,717,1414,881
535,195,0,1391,775,1360,657,1423,775
536,1,0,1041,1026,998,824,1085,1026
536,170,0,581,913,541,728,621,913
536,125,0,905,808,870,646,941,808
536,192,0,1374,882,1339,720,1410,882
536,195,0,1391,777,1361,666,1422,777
537,1,0,1041,1026,998,824,1085,1026
537,170,0,580,911,541,726,620,911
537,125,0,904,807,870,646,939,807
537,192,0,1372,880,1338,719,1406,880
537,195,0,1391,773,1362,673,1421,773
538,1,0,1041,1026,998,824,1085,1026
538,170,0,582,910,543,725,621,910
538,125,0,907,806,871,647,943,806
538,192,0,1370,880,1336,719,1404,880
538,195,0,1393,766,1364,678,1422,766
539,1,0,1041,1026,998,824,1085,1026
539,170,0,582,908,544,724,621,908
539,125,0,905,806,871,647,939,806
539,192,0,1369,879,1335,718,1403,879
539,195,0,1393,765,1365,680,1422,765
540,1,0,1041,1027,998,825,1085,1027
540,170,0,584,908,545,724,623,908
540,125,0,902,806,872,647,933,806
540,192,0,1368,876,1333,717,1404,876
540,195,0,1395,762,1368,682,1423,762
541,1,0,1041,1027,998,825,1085,1027
541,170,0,585,907,546,723,624,907
541,125,0,900,806,872,647,928,806
541,192,0,1367,875,1331,714,1403,875
541,195,0,1395,763,1368,682,1422,763
542,1,0,1041,1027,998,825,1085,1027
542,170,0,587,906,549,723,625,906
542,125,0,897,806,871,647,924,806
542,192,0,1367,873,1330,709,1404,873
542,195,0,1394,765,1366,683,1422,765
543,1,0,1041,1027,998,825,1085,1027
543,170,0,591,906,553,722,630,906
543,125,0,896,806,870,646,923,806
543,192,0,1366,874,1327,704,1406,874
543,195,0,1393,778,1364,683,1422,778
544,1,0,1041,1027,998,825,1085,1027
544,170,0,594,905,557,723,631,905
544,125,0,895,807,868,646,922,807
544,192,0,1366,874,1325,702,1407,874
544,195,0,1393,769,1365,681,1422,769
545,1,0,1041,1027,998,825,1085,1027
545,170,0,596,905,559,723,634,905
545,125,0,893,807,865,646,922,807
545,192,0,1365,874,1324,703,1406,874
545,195,0,1394,804,1365,681,1423,804
546,1,0,1041,1027,998,825,1085,1027
546,170,0,598,905,561,723,635,905
546,125,0,892,807,863,646,922,807
546,192,0,1363,874,1321,702,1405,874
546,195,0,1394,843,1365,681,1423,843
547,1,0,1041,1027,998,825,1085,1027
547,170,0,600,905,563,722,637,905
547,125,0,892,806,863,647,921,806
547,192,0,1360,872,1320,701,1401,872
547,195,0,1395,855,1365,681,1425,855
547,200,0,1395,767,1366,677,1424,767
548,1,0,1042,1027,998,825,1086,1027
548,170,0,600,905,563,722,638,905
548,125,0,891,806,860,647,922,806
548,192,0,1360,872,1319,700,1401,872
548,195,0,1394,867,1364,679,1425,867
548,200,0,1395,770,1366,676,1424,770
549,1,0,1043,1027,1000,825,1087,1027
549,170,0,603,903,565,721,641,903
549,125,0,891,807,858,647,924,807
549,192,0,1357,871,1317,699,1398,871
549,195,0,1394,865,1364,675,1424,865
549,200,0,1393,766,1365,671,1421,766
550,1,0,1043,1027,1000,825,1087,1027
550,170,0,604,903,565,720,643,903
550,125,0,888,808,853,648,924,808
550,192,0,1356,870,1316,698,1397,870
550,195,0,1393,863,1364,672,1423,863
550,200,0,1393,769,1365,669,1422,769
551,1,0,1044,1027,1000,825,1089,1027
551,170,0,606,902,566,719,646,902
551,125,0,888,810,849,648,928,810
551,192,0,1358,871,1318,697,1398,871
551,195,0,1393,856,1364,670,1423,856
551,200,0,1392,774,1364,667,1420,774
552,1,0,1045,1027,1001,825,1089,1027
552,170,0,606,900,567,718,645,900
552,125,0,887,810,845,648,930,810
552,192,0,1359,871,1319,697,1399,871
552,195,0,1393,849,1365,669,1422,849
552,200,0,1392,767,1366,666,1419,767
553,1,0,1045,1027,1001,826,1090,1027
553,170,0,606,898,568,717,644,898
553,125,0,886,809,843,648,930,809
553,192,0,1358,871,1319,696,1397,871
553,200,0,1393,764,1367,664,1419,764
